クライアントID,興行ID,公演日,開演時間,席種NO,席種名,券種NO,券種名,販売枚数
jd,JD26021628,20260219,1730,4,入場券,6,大人,0
jd,JD26021628,20260219,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260219,1820,4,入場券,6,大人,0
jd,JD26021628,20260219,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260219,1910,4,入場券,6,大人,0
jd,JD26021628,20260219,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260219,2000,4,入場券,6,大人,0
jd,JD26021628,20260219,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1000,4,入場券,6,大人,0
jd,JD26021628,20260220,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1050,4,入場券,6,大人,0
jd,JD26021628,20260220,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1140,4,入場券,6,大人,0
jd,JD26021628,20260220,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1230,4,入場券,6,大人,0
jd,JD26021628,20260220,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1320,4,入場券,6,大人,0
jd,JD26021628,20260220,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1410,4,入場券,6,大人,0
jd,JD26021628,20260220,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1500,4,入場券,6,大人,0
jd,JD26021628,20260220,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1550,4,入場券,6,大人,0
jd,JD26021628,20260220,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1640,4,入場券,6,大人,0
jd,JD26021628,20260220,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1730,4,入場券,6,大人,0
jd,JD26021628,20260220,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1820,4,入場券,6,大人,0
jd,JD26021628,20260220,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,1910,4,入場券,6,大人,0
jd,JD26021628,20260220,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260220,2000,4,入場券,6,大人,0
jd,JD26021628,20260220,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1000,4,入場券,6,大人,0
jd,JD26021628,20260221,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1050,4,入場券,6,大人,2
jd,JD26021628,20260221,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1140,4,入場券,6,大人,0
jd,JD26021628,20260221,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1230,4,入場券,6,大人,0
jd,JD26021628,20260221,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1320,4,入場券,6,大人,0
jd,JD26021628,20260221,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1410,4,入場券,6,大人,0
jd,JD26021628,20260221,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1500,4,入場券,6,大人,0
jd,JD26021628,20260221,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1550,4,入場券,6,大人,0
jd,JD26021628,20260221,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1640,4,入場券,6,大人,0
jd,JD26021628,20260221,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1730,4,入場券,6,大人,0
jd,JD26021628,20260221,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1820,4,入場券,6,大人,0
jd,JD26021628,20260221,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,1910,4,入場券,6,大人,0
jd,JD26021628,20260221,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260221,2000,4,入場券,6,大人,0
jd,JD26021628,20260221,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1000,4,入場券,6,大人,2
jd,JD26021628,20260222,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1050,4,入場券,6,大人,1
jd,JD26021628,20260222,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1140,4,入場券,6,大人,1
jd,JD26021628,20260222,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1230,4,入場券,6,大人,1
jd,JD26021628,20260222,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1320,4,入場券,6,大人,0
jd,JD26021628,20260222,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1410,4,入場券,6,大人,0
jd,JD26021628,20260222,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1500,4,入場券,6,大人,0
jd,JD26021628,20260222,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1550,4,入場券,6,大人,0
jd,JD26021628,20260222,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1640,4,入場券,6,大人,0
jd,JD26021628,20260222,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1730,4,入場券,6,大人,0
jd,JD26021628,20260222,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1820,4,入場券,6,大人,0
jd,JD26021628,20260222,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,1910,4,入場券,6,大人,0
jd,JD26021628,20260222,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260222,2000,4,入場券,6,大人,0
jd,JD26021628,20260222,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1000,4,入場券,6,大人,0
jd,JD26021628,20260223,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1050,4,入場券,6,大人,0
jd,JD26021628,20260223,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1140,4,入場券,6,大人,0
jd,JD26021628,20260223,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1230,4,入場券,6,大人,0
jd,JD26021628,20260223,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1320,4,入場券,6,大人,0
jd,JD26021628,20260223,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1410,4,入場券,6,大人,0
jd,JD26021628,20260223,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1500,4,入場券,6,大人,0
jd,JD26021628,20260223,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1550,4,入場券,6,大人,0
jd,JD26021628,20260223,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1640,4,入場券,6,大人,0
jd,JD26021628,20260223,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1730,4,入場券,6,大人,0
jd,JD26021628,20260223,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1820,4,入場券,6,大人,0
jd,JD26021628,20260223,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,1910,4,入場券,6,大人,0
jd,JD26021628,20260223,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260223,2000,4,入場券,6,大人,0
jd,JD26021628,20260223,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1000,4,入場券,6,大人,0
jd,JD26021628,20260224,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1050,4,入場券,6,大人,0
jd,JD26021628,20260224,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1140,4,入場券,6,大人,0
jd,JD26021628,20260224,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1230,4,入場券,6,大人,0
jd,JD26021628,20260224,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1320,4,入場券,6,大人,0
jd,JD26021628,20260224,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1410,4,入場券,6,大人,0
jd,JD26021628,20260224,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1500,4,入場券,6,大人,0
jd,JD26021628,20260224,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1550,4,入場券,6,大人,0
jd,JD26021628,20260224,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1640,4,入場券,6,大人,0
jd,JD26021628,20260224,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1730,4,入場券,6,大人,0
jd,JD26021628,20260224,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1820,4,入場券,6,大人,0
jd,JD26021628,20260224,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,1910,4,入場券,6,大人,0
jd,JD26021628,20260224,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260224,2000,4,入場券,6,大人,0
jd,JD26021628,20260224,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1000,4,入場券,6,大人,0
jd,JD26021628,20260225,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1050,4,入場券,6,大人,0
jd,JD26021628,20260225,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1140,4,入場券,6,大人,0
jd,JD26021628,20260225,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1230,4,入場券,6,大人,0
jd,JD26021628,20260225,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1320,4,入場券,6,大人,0
jd,JD26021628,20260225,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1410,4,入場券,6,大人,0
jd,JD26021628,20260225,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1500,4,入場券,6,大人,0
jd,JD26021628,20260225,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1550,4,入場券,6,大人,0
jd,JD26021628,20260225,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1640,4,入場券,6,大人,0
jd,JD26021628,20260225,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1730,4,入場券,6,大人,0
jd,JD26021628,20260225,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1820,4,入場券,6,大人,0
jd,JD26021628,20260225,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,1910,4,入場券,6,大人,0
jd,JD26021628,20260225,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260225,2000,4,入場券,6,大人,0
jd,JD26021628,20260225,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1000,4,入場券,6,大人,0
jd,JD26021628,20260226,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1050,4,入場券,6,大人,0
jd,JD26021628,20260226,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1140,4,入場券,6,大人,0
jd,JD26021628,20260226,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1230,4,入場券,6,大人,0
jd,JD26021628,20260226,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1320,4,入場券,6,大人,0
jd,JD26021628,20260226,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1410,4,入場券,6,大人,0
jd,JD26021628,20260226,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1500,4,入場券,6,大人,0
jd,JD26021628,20260226,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1550,4,入場券,6,大人,0
jd,JD26021628,20260226,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1640,4,入場券,6,大人,0
jd,JD26021628,20260226,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1730,4,入場券,6,大人,0
jd,JD26021628,20260226,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1820,4,入場券,6,大人,0
jd,JD26021628,20260226,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,1910,4,入場券,6,大人,0
jd,JD26021628,20260226,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260226,2000,4,入場券,6,大人,0
jd,JD26021628,20260226,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1000,4,入場券,6,大人,0
jd,JD26021628,20260227,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1050,4,入場券,6,大人,0
jd,JD26021628,20260227,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1140,4,入場券,6,大人,0
jd,JD26021628,20260227,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1230,4,入場券,6,大人,0
jd,JD26021628,20260227,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1320,4,入場券,6,大人,0
jd,JD26021628,20260227,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1410,4,入場券,6,大人,0
jd,JD26021628,20260227,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1500,4,入場券,6,大人,0
jd,JD26021628,20260227,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1550,4,入場券,6,大人,0
jd,JD26021628,20260227,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1640,4,入場券,6,大人,0
jd,JD26021628,20260227,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1730,4,入場券,6,大人,0
jd,JD26021628,20260227,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1820,4,入場券,6,大人,0
jd,JD26021628,20260227,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,1910,4,入場券,6,大人,0
jd,JD26021628,20260227,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260227,2000,4,入場券,6,大人,0
jd,JD26021628,20260227,2000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1000,4,入場券,6,大人,0
jd,JD26021628,20260228,1000,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1050,4,入場券,6,大人,0
jd,JD26021628,20260228,1050,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1140,4,入場券,6,大人,0
jd,JD26021628,20260228,1140,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1230,4,入場券,6,大人,2
jd,JD26021628,20260228,1230,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1320,4,入場券,6,大人,3
jd,JD26021628,20260228,1320,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1410,4,入場券,6,大人,0
jd,JD26021628,20260228,1410,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1500,4,入場券,6,大人,0
jd,JD26021628,20260228,1500,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1550,4,入場券,6,大人,0
jd,JD26021628,20260228,1550,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1640,4,入場券,6,大人,0
jd,JD26021628,20260228,1640,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1730,4,入場券,6,大人,0
jd,JD26021628,20260228,1730,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1820,4,入場券,6,大人,0
jd,JD26021628,20260228,1820,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,1910,4,入場券,6,大人,0
jd,JD26021628,20260228,1910,4,入場券,7,子ども(3～12歳まで),0
jd,JD26021628,20260228,2000,4,入場券,6,大人,0
jd,JD26021628,20260228,2000,4,入場券,7,子ども(3～12歳まで),0
